"","10345114","10426220","10427122","10427206","10441221","10452238","10523322","10526247","10535115","10543148","year"
"電腦應用概論(一B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"建築設計 (一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"建築概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"建築數學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"建築基礎(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"文學經典閱讀",95,89,68,86,83,84,85,78,75,83,1051
"素描一B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"英文(一)",91,85,60,76,57,80,52,63,73,81,1051
"英語聽講(一)",84,84,73,66,64,80,73,63,71,84,1051
"體育(男)一",-1,91,68,69,-1,-1,82,74,-1,-1,1051
"環境服務學習（一）",85,81,83,85,75,78,77,77,81,78,1051
"基礎設計(一A)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電腦應用概論(B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"設計繪畫(一A)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"色彩學一B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"字法一A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"商業設計史(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"基礎攝影",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"圖學(一)",-1,-1,-1,-1,-1,-1,-1,-1,83,-1,1051
"素描一A",-1,-1,-1,-1,-1,-1,-1,-1,92,-1,1051
"景觀設計(一)",-1,-1,-1,-1,-1,-1,-1,-1,73,-1,1051
"環境體驗(一)",-1,-1,-1,-1,-1,-1,-1,-1,76,-1,1051
"台灣本土植物",-1,-1,-1,-1,-1,-1,-1,-1,70,-1,1051
"景觀學概論(一)",-1,-1,-1,-1,-1,-1,-1,-1,60,-1,1051
"結構與造形",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"結構與造形實習",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"素描實習",-1,-1,-1,-1,-1,-1,-1,-1,92,-1,1051
"環境調查實習(一)",-1,-1,-1,-1,-1,-1,-1,-1,76,-1,1051
"圖學實習(一)",-1,-1,-1,-1,-1,-1,-1,-1,83,-1,1051
"微積分(上)",-1,80,80,69,-1,-1,76,78,-1,-1,1051
"資訊科技導論",-1,-1,-1,-1,49,-1,-1,-1,-1,75,1051
"經濟學(一)",-1,-1,-1,-1,60,-1,-1,-1,-1,70,1051
"會計學(一)",-1,-1,-1,-1,35,-1,-1,-1,-1,-1,1051
"民法總則",84,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"憲法",86,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"刑法總則",86,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"經濟學",91,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"體育(女)一",78,-1,-1,-1,75,84,-1,-1,79,85,1051
"法學緒論",85,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電腦應用導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"特殊教育導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"教育心理學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"教育概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"特殊教育見習一A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"早期介入概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"自然科學導論",-1,-1,-1,-1,61,90,-1,-1,-1,93,1051
"計算機概論(一)",-1,79,86,90,-1,-1,-1,69,-1,-1,1051
"基礎數學(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通物理(一)",-1,87,57,49,-1,-1,50,65,-1,-1,1051
"中西哲學的生死關懷",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通化學實驗(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通物理實驗(一)",-1,86,73,78,-1,-1,54,83,-1,-1,1051
"普通化學(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"國防軍訓-防衛動員",-1,85,-1,-1,-1,-1,-1,-1,-1,-1,1051
"體育特別班內礙組",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通生物學(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通生物學實驗(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通化學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通化學實驗",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"統計之工程應用",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"化學工程概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"化工安全與實驗室安全",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"工程倫理",-1,-1,-1,-1,-1,-1,63,-1,-1,-1,1051
"測量實習",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"工程與科技",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"測量學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"程式語言",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"工程圖學",-1,-1,-1,-1,-1,-1,92,-1,-1,-1,1051
"機械工程概論",-1,-1,-1,-1,-1,-1,68,-1,-1,-1,1051
"計算機概論",-1,-1,-1,-1,-1,-1,67,-1,-1,-1,1051
"政治學與當代生活",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"台灣政治與民主",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"文化思想史",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"國防軍訓-國際情勢",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"認識智慧財產權",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電資與人類文明",-1,84,76,-1,-1,-1,-1,69,-1,-1,1051
"嵌入式系統實驗(一)",-1,-1,99,100,-1,-1,-1,-1,-1,-1,1051
"線性代數",-1,-1,34,77,-1,-1,-1,-1,-1,-1,1051
"邏輯設計",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"服務學習",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"優質網路生活",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"圖學一A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"基本設計 (一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電腦應用概論(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"素描(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"室內設計概論(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"室內設計用詞表達形式",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"圖學一B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"設計繪畫(一B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"字法一B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電腦應用概論(C)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"基礎設計(一B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"設計繪畫一C",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"字法一C",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"色彩學一C",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"基礎設計(一C)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"攝影外拍與實作",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"企業概論",-1,-1,-1,-1,64,-1,-1,-1,-1,-1,1051
"生活社會學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"科技災害導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"商用數學(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"通識教育講座",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"民法概要(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"多益英文文法",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"初級會計學(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,50,1051
"管理數學(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,64,1051
"民法概要",-1,-1,-1,-1,-1,-1,-1,-1,-1,77,1051
"管理學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"浪漫時期音樂賞析",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"Java程式設計",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"管理數學 (一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"管理數學 (二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"創業模擬經營實務",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"區域文明史",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"會計學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"英文(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"財務數學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"人生哲學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"特殊兒童發展",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"特殊教育見習一B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"資訊與電腦概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"第二外語文法一(西)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"第二外語會話一(西)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"中級英語會話(一)A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"英文文法與段落寫作1A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"文學作品導讀(一)",-1,-1,-1,-1,-1,88,-1,-1,-1,-1,1051
"語言學概論(一)",-1,-1,-1,-1,-1,76,-1,-1,-1,-1,1051
"中級英語會話(一)B",-1,-1,-1,-1,-1,73,-1,-1,-1,-1,1051
"英文文法與段落寫作1B",-1,-1,-1,-1,-1,80,-1,-1,-1,-1,1051
"第二外語文法一(日)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"第二外語會話一(日)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"英語發音練習",-1,-1,-1,-1,-1,93,-1,-1,-1,-1,1051
"第二外語文法一(德)",-1,-1,-1,-1,-1,79,-1,-1,-1,-1,1051
"第二外語會話一(德)",-1,-1,-1,-1,-1,98,-1,-1,-1,-1,1051
"哲學概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"數學英文",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"基礎應用數學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"化學英文",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"普通心理學(上)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"心理及教育統計學(上)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"生物學概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電腦輔助繪圖",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"個人健康管理",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"臺灣文化資產賞析",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"工程材料學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"工程材料實驗D",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"性別平等與現代社會",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"工業會計",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"國防軍訓-全民國防",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"英語聽講(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"認識星空",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電腦應用概論(一A)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"職業棒球概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"生命倫理學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"全球文化講座",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"法律與現代生活",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"商用數學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"綠色生活與永續環境",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"NET程式設計",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"法律與經濟",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"聖經生命美學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"國防軍訓-國防政策",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"創業標竿講座",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"華語正音A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"中國文化導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"漢語語言學概論(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"閱讀與寫作指導",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"資訊系統與網路導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"台灣文化導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"創業計畫與表達",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1051
"電腦應用概論(二B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"建築設計 (二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"建築基礎(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"宗教哲學",84,-1,100,-1,84,-1,-1,-1,-1,90,1052
"語文與修辭",94,92,60,79,71,83,38,71,78,84,1052
"素描二B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"英文(二)",81,86,67,73,60,76,39,62,69,81,1052
"英語聽講(二)",99,94,69,72,76,77,60,53,66,92,1052
"體育(男)二",-1,81,80,71,-1,-1,87,77,-1,-1,1052
"環境服務學習（二）",84,79,84,84,66,82,84,87,85,85,1052
"食品與健康",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"古典電影配樂賞析",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"色彩學二A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"字法二B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"基礎設計(二B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"設計繪畫(二B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"電腦繪圖(A)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"商業設計史(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"工程與科技",-1,-1,-1,-1,-1,-1,65,-1,-1,-1,1052
"商業攝影",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"音樂的構成",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"圖學(二)",-1,-1,-1,-1,-1,-1,-1,-1,83,-1,1052
"電腦應用概論(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"景觀植物學",-1,-1,-1,-1,-1,-1,-1,-1,76,-1,1052
"環境體驗(二)",-1,-1,-1,-1,-1,-1,-1,-1,81,-1,1052
"景觀學概論(二)",-1,-1,-1,-1,-1,-1,-1,-1,85,-1,1052
"設計素描一B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"構造與材料",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"理性思維與邏輯辯證",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"永續發展通論與綠概念",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"設計素描實習",-1,-1,-1,-1,-1,-1,-1,-1,93,-1,1052
"圖學實習(二)",-1,-1,-1,-1,-1,-1,-1,-1,83,-1,1052
"環境調查實習(二)",-1,-1,-1,-1,-1,-1,-1,-1,81,-1,1052
"構造與材料實習",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"法律與現代生活",-1,86,-1,-1,-1,-1,-1,-1,-1,-1,1052
"商用數學(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"民法概要  (二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"多益英文文法",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"電腦軟體與網路應用",87,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"民法總則",77,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"憲法",75,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"刑法總則",86,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"經濟學",84,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"體育(女)二",80,-1,-1,-1,56,80,-1,-1,77,88,1052
"時間的奧秘",95,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"文化思想史",-1,-1,-1,-1,77,88,-1,-1,-1,-1,1052
"特殊教育倫理",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"創造力教育",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"視覺障礙",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"特殊兒童發展",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"特殊教育見習一A",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"學習評量",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"幼兒行為觀察",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"聽覺障礙",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"計算機概論(二)",-1,67,78,85,-1,-1,-1,68,-1,-1,1052
"台灣政治與民主",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"微積分(下)",-1,68,66,69,-1,-1,49,70,-1,-1,1052
"基礎數學(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"普通物理",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"現代小說欣賞",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"生活社會學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"自然科學導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"通識教育講座",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"鋼琴音樂三百年",-1,-1,-1,-1,58,-1,-1,-1,-1,-1,1052
"普通物理(二)",-1,82,59,71,-1,-1,71,60,-1,-1,1052
"普通物理實驗(二)",-1,79,-1,-1,-1,-1,67,75,-1,-1,1052
"計算機概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"普通化學(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"區域文明史",-1,-1,-1,-1,-1,-1,-1,-1,-1,89,1052
"普通化學實驗(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"電腦在化學上的應用",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"體育特別班內礙組",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"普通生物學(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"普通生物學實驗(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"有機化學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"有機化學實驗",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"生物科技導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"質能均衡",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"普通化學實驗",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"生物學概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"工程材料學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"工程材料實驗D",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"電腦輔助繪圖",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"人生哲學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"靜力學",-1,-1,-1,-1,-1,-1,29,-1,-1,-1,1052
"程式語言MATLAB",-1,-1,-1,-1,-1,-1,47,-1,-1,-1,1052
"電腦輔助製圖",-1,-1,-1,-1,-1,-1,89,-1,-1,-1,1052
"電資與人類文明",-1,-1,-1,88,-1,-1,-1,-1,-1,-1,1052
"工業會計",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"價值判斷與分析",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"當代人權議題與挑戰",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"未來資訊概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"生物醫學工程概論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"工程倫理",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"應用力學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"邏輯設計",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"線性代數",-1,61,-1,-1,-1,-1,-1,77,-1,-1,1052
"臺灣文化資產賞析",-1,-1,-1,-1,-1,-1,-1,-1,-1,88,1052
"嵌入式系統實驗(二)",-1,-1,100,100,-1,-1,-1,-1,-1,-1,1052
"離散數學",-1,-1,62,68,-1,-1,-1,-1,-1,-1,1052
